GPS Time,Device Time,Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),AccX,AccY,AccZ,Actual engine % torque(%),Air Fuel Ratio,Ambient air temp(°C),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average) ,CO₂ in g/km (Instantaneous),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM,Fuel used (trip)(gal),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Distance(km)
Sun Aug 29 16:15:32 CST 2021,29-Aug.-2021 16:15:31.225,-103.67881053,50.53157358,16.14,3.7900925,568.4371337891,180,0.40947178,-1.28913319,9.74028397,0.02522883,16.07843208,0.02893461,-0.00326239,-0.0298188,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,25.88235283,1869,0.79510915,50.53157425,-103.67881012,14,31,12.90835857,-0,58.10399628,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:33 CST 2021,29-Aug.-2021 16:15:31.722,-103.67880496,50.53142873,16.02,3.7900925,567.8408203125,179.9,0.70977104,-0.93858469,9.32871819,-0.00637455,16.07843208,0.03369099,0.02344649,-0.03908762,-0,-0,25,13.63354778,203.47465515,285.11181641,88,94.11764526,25.88235283,1869,0.79510915,50.53142929,-103.67880249,14,31,12.90835857,-0,57.67200089,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:33 CST 2021,29-Aug.-2021 16:15:32.224,-103.67880496,50.53142873,16.02,3.7900925,567.8408203125,179.9,0.23569304,-1.12163556,9.41725254,0.00072525,16.07843208,-0.0190255,0.04271591,-0.02786741,-0,-0,25,13.63354778,203.45002747,191.13754272,88,94.11764526,25.88235283,1869,0.79510915,50.53142929,-103.67880249,14,31,6.38166046,-0,57.67200089,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:34 CST 2021,29-Aug.-2021 16:15:32.723,-103.67880267,50.53128558,15.98,3.7900925,568.3946533203,179.8,0.60568321,-0.63439709,9.73310566,0.01435403,16.07843208,0.06628436,0.01905599,0.00557963,-0,-0,25,13.63354778,203.45002747,191.13754272,88,94.11764526,25.88235283,1320,0.79510915,50.53128433,-103.67880249,14,31,6.38166046,-0,57.52799606,54,16.86274529,-0,43.88564301
Sun Aug 29 16:15:34 CST 2021,29-Aug.-2021 16:15:33.225,-103.67880267,50.53128558,15.98,3.7900925,568.3946533203,179.8,0.43459642,-0.79950184,8.79003429,-0.06891948,16.07843208,0.03710582,0.08067544,0.02558083,-0,-0,25,13.63354778,203.45002747,191.13754272,88,94.11764526,25.88235283,1320,0.79510915,50.53128433,-103.67880249,14,31,6.38166046,-0,57.52799606,57,16.86274529,-0,43.88564301
Sun Aug 29 16:15:35 CST 2021,29-Aug.-2021 16:15:33.725,-103.67880004,50.53114112,15.99,3.7900925,568.2709960938,179.6,0.55782676,-0.98404831,10.25264645,0.05419626,16.07843208,0.0412524,0.04847844,0.06024742,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53113937,-103.67880249,14,31,6.38166046,-0,57.56399918,57,16.86274529,-0,43.88564301
Sun Aug 29 16:15:35 CST 2021,29-Aug.-2021 16:15:34.222,-103.67880004,50.53114112,15.99,3.7900925,568.2709960938,179.6,0.56500524,-0.72652078,9.84108162,0.00118605,16.07843208,-0.01475696,0.04811256,0.02387336,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53113937,-103.67880249,14,31,6.38166046,-0,57.56399918,57,16.86274529,-0,43.88564301
Sun Aug 29 16:15:36 CST 2021,29-Aug.-2021 16:15:34.724,-103.67879758,50.53099568,16.15,3.7900925,568.5322265625,179.2,0.85005027,-1.12043917,9.38255692,0.0107071,16.07843208,0.01966578,0.02978832,-0.01149455,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53099442,-103.67879486,14,32,6.38166046,-0,58.13999557,57,16.86274529,-0,43.88564301
Sun Aug 29 16:15:36 CST 2021,29-Aug.-2021 16:15:35.225,-103.67879758,50.53099568,16.15,3.7900925,568.5322265625,179.2,-0.15672988,-1.01036942,9.50459099,0.00472128,16.07843208,0.08774902,0.02649545,0.05256408,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53099442,-103.67879486,14,32,6.38166046,-0,58.13999557,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:37 CST 2021,29-Aug.-2021 16:15:35.725,-103.67878942,50.53085402,16.06,3.7900925,569.1306152344,178.8,0.81864446,-0.81385881,10.31964588,0.09924334,16.07843208,-0.00170742,0.01137261,0.04585637,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53085327,-103.67878723,14,32,6.38166046,-0,57.81599808,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:37 CST 2021,29-Aug.-2021 16:15:36.223,-103.67878942,50.53085402,16.06,3.7900925,569.1306152344,178.8,1.34057891,-0.78873414,9.62064266,-0.01065434,16.07843208,-0.01914746,0.0052747,0.02070251,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53085327,-103.67878723,14,32,6.38166046,-0,57.81599808,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:38 CST 2021,29-Aug.-2021 16:15:36.725,-103.67878825,50.5307108,16.04,3.7900925,569.4846191406,178.8,0.09451649,-0.77557361,8.89890766,-0.01772328,16.07843208,0.00268308,0.04835648,-0.04847844,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53071213,-103.67878723,14,32,6.38166046,-0,57.7440033,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:38 CST 2021,29-Aug.-2021 16:15:37.223,-103.67878825,50.5307108,16.04,3.7900925,569.4846191406,178.8,0.4549354,-0.96251291,8.56361294,-0.09006906,18.03921509,0.0845781,0.03247141,0.0464662,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,25.88235283,1320,0.79510915,50.53071213,-103.67878723,14,32,6.38166046,-0,57.7440033,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:39 CST 2021,29-Aug.-2021 16:15:37.722,-103.67878802,50.53057017,16.01,3.7900925,569.4223632813,179,0.39272201,-1.17786694,9.16331387,-0.0081754,18.03921509,0.02186103,0.05896685,-0.03884371,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,36.47058868,1320,0.79510915,50.53057098,-103.67878723,14,32,6.38166046,-0,57.63599777,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:39 CST 2021,29-Aug.-2021 16:15:38.222,-103.67878802,50.53057017,16.01,3.7900925,569.4223632813,179,-0.31974092,-1.20538437,9.10588646,0.01820442,18.03921509,-0.00987863,-0.023416,0.23169035,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,36.47058868,1320,0.79510915,50.53057098,-103.67878723,14,32,6.38166046,-0,57.63599777,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:40 CST 2021,29-Aug.-2021 16:15:38.723,-103.6787868,50.53042159,15.9,3.7900925,568.9235839844,179.5,0.67028946,-1.52991092,9.97507954,0.04142788,18.03921509,0.00710407,-0.04988096,0.01862922,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,36.47058868,1320,0.79510915,50.53042221,-103.67878723,14,32,6.38166046,-0,57.23999786,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:40 CST 2021,29-Aug.-2021 16:15:39.225,-103.6787868,50.53042159,15.9,3.7900925,568.9235839844,179.5,0.40229329,-1.30588293,9.80608654,0.01788943,18.03921509,0.01003107,0.01247024,-0.00686014,-0,-0,25,13.63354778,203.45002747,191.13754272,88,56.07843399,36.47058868,1320,0.79510915,50.53042221,-103.67878723,14,32,6.38166046,-0,57.23999786,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:41 CST 2021,29-Aug.-2021 16:15:39.726,-103.67878632,50.53027761,15.63,3.7900925,568.7390136719,179.8,-0.03708875,-1.39800668,9.27368355,0.0161824,18.03921509,0.11421398,0.02234886,0.02375145,-0,-0,25,13.63354778,203.19364929,75.00666809,88,56.07843399,36.47058868,1320,0.79510915,50.53027725,-103.67878723,14,32,3.77098107,-0,56.26799774,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:41 CST 2021,29-Aug.-2021 16:15:40.225,-103.67878632,50.53027761,15.63,3.7900925,568.7390136719,179.8,0.46091747,-2.33898425,10.78175926,-0.01207999,18.03921509,0.18086421,0.06847961,-0.16781464,-0,-0,25,13.63354778,203.19364929,75.00666809,88,56.07843399,36.47058868,1343,0.79510915,50.53027725,-103.67878723,14,32,3.77098107,-0,56.26799774,57,16.07843208,-0,43.88564301
Sun Aug 29 16:15:42 CST 2021,29-Aug.-2021 16:15:40.724,-103.67877888,50.53014282,15.15,3.7900925,569.2939453125,179,0.68584281,-2.34137702,7.36421061,-0.14417145,18.03921509,0.08189502,0.12717205,-0.16659504,-0,-0,25,13.63354778,203.19364929,75.00666809,88,56.07843399,36.47058868,1343,0.79510915,50.53014374,-103.6787796,14,32,3.77098107,-0,54.5399971,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:42 CST 2021,29-Aug.-2021 16:15:41.225,-103.67877888,50.53014282,15.15,3.7900925,569.2939453125,179,0.93978107,-0.97088778,9.27248669,0.04450332,18.03921509,-0.10613424,-0.01057989,0.04805157,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.53014374,-103.6787796,14,32,3.77098107,-0,54.5399971,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:43 CST 2021,29-Aug.-2021 16:15:41.726,-103.67877871,50.53001019,14.82,3.7900925,568.6984863281,179,0.29341987,-0.99960166,9.52493,0.01059197,18.03921509,0.06104015,0.02588566,0.01216542,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.53001022,-103.6787796,14,32,3.77098107,-0,53.35199738,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:43 CST 2021,29-Aug.-2021 16:15:42.231,-103.67877871,50.53001019,14.82,3.7900925,568.6984863281,179,-0.25124636,-1.15154588,9.68764114,0.01538663,18.03921509,0.08518789,0.05555202,0.01753157,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.53001022,-103.6787796,14,32,3.77098107,-0,53.35199738,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:44 CST 2021,29-Aug.-2021 16:15:42.724,-103.67878012,50.52987826,14.81,3.7900925,568.1584472656,179.3,0.56500524,-1.45573342,9.04128075,0.02526096,18.03921509,0.02649545,0.00332336,0.02777603,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.52987671,-103.6787796,14,32,3.77098107,-0,53.31600189,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:44 CST 2021,29-Aug.-2021 16:15:43.224,-103.67878012,50.52987826,14.81,3.7900925,568.1584472656,179.3,-0.13519448,-1.0546366,9.55484009,0.00056699,18.03921509,0.1036036,0.00746995,-0.03103836,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.52987671,-103.6787796,14,32,3.77098107,-0,53.31600189,53,16.07843208,-0,43.88564301
Sun Aug 29 16:15:45 CST 2021,29-Aug.-2021 16:15:43.724,-103.6787779,50.52974433,14.98,3.7900925,567.8106689453,179.2,0.65234327,-1.16470647,9.39332485,0.0184322,18.03921509,0.01942186,0.00551861,-0.04360002,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,36.47058868,1343,0.79510915,50.52974319,-103.6787796,14,32,3.77098107,-0,53.92799759,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:45 CST 2021,29-Aug.-2021 16:15:44.229,-103.6787779,50.52974433,14.98,3.7900925,567.8106689453,179.2,0.86919284,-1.29032958,9.33709335,-0.004589,14.50980377,0.02905657,0.03783757,0.00155504,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,14.90196037,1343,0.79510915,50.52974319,-103.6787796,14,32,3.77098107,-0,53.92799759,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:46 CST 2021,29-Aug.-2021 16:15:44.726,-103.67878292,50.52961189,14.87,3.7900925,567.9846191406,179.3,0.68584281,-1.28075826,9.48664474,0.03101753,14.50980377,0.0477162,-0.00277455,0.06268664,-0,-0,25,13.63354778,203.19364929,75.00666809,88,18.03921509,14.90196037,1343,0.79510915,50.52961349,-103.6787796,14,32,3.77098107,-0,53.53199768,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:46 CST 2021,29-Aug.-2021 16:15:45.224,-103.67878292,50.52961189,14.87,3.7900925,567.9846191406,179.3,0.81744802,-1.27716911,11.02373409,0.04101749,14.50980377,0.05466782,-0.02817237,0.06293055,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1343,0.79510915,50.52961349,-103.6787796,14,32,3.48090577,-0,53.53199768,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:47 CST 2021,29-Aug.-2021 16:15:45.724,-103.67877718,50.52947122,14.86,3.7900925,567.2125244141,179.2,0.35084763,-1.38245332,10.22871876,0.05274908,14.50980377,0.06628436,0.02149516,0.0663454,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1343,0.79510915,50.52947235,-103.6787796,14,32,3.48090577,-0,53.49599838,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:47 CST 2021,29-Aug.-2021 16:15:46.223,-103.67877718,50.52947122,14.86,3.7900925,567.2125244141,179.2,-0.14117654,-1.49880433,9.53569698,0.00997372,14.50980377,0.00844561,-0.01865963,0.0093603,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1348,0.79510915,50.52947235,-103.6787796,14,32,3.48090577,-0,53.49599838,53,15.29411793,-0,43.88564301
Sun Aug 29 16:15:48 CST 2021,29-Aug.-2021 16:15:46.722,-103.67877431,50.52933797,14.7,3.7900925,566.6455078125,179,0.39870408,-1.24845517,9.46391296,-0.01310023,14.50980377,0.05222866,0.04579535,-0.00795778,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1348,0.79510915,50.52933884,-103.67877197,14,32,3.48090577,-0,52.91999817,52,15.29411793,-0,43.88564301
Sun Aug 29 16:15:48 CST 2021,29-Aug.-2021 16:15:47.223,-103.67877431,50.52933797,14.7,3.7900925,566.6455078125,179,0.8632108,-1.32143629,10.09830952,0.0721516,14.50980377,-0.02805042,-0.00240868,0.06085725,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1348,0.79510915,50.52933884,-103.67877197,14,32,3.48090577,-0,52.91999817,52,15.29411793,-0,43.88564301
Sun Aug 29 16:15:49 CST 2021,29-Aug.-2021 16:15:47.727,-103.67877437,50.52920658,14.41,3.7900925,566.3647460938,179.1,0.03589234,-1.18743825,9.47467995,0.00477841,14.50980377,0.06323539,0.02027557,0.0381425,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.03921509,14.90196037,1348,0.79510915,50.52920532,-103.67877197,14,32,3.48090577,-0,51.87599945,52,15.29411793,-0,43.88564301
Sun Aug 29 16:15:49 CST 2021,29-Aug.-2021 16:15:48.224,-103.67877437,50.52920658,14.41,3.7900925,566.3647460938,179.1,1.21017003,-0.9696914,9.57278633,0.03330492,14.50980377,-0.06442448,-0.02463559,-0.06421106,-0,-0,25,13.63354778,202.93992615,76.07878876,88,18.8235302,14.90196037,1348,0.79510915,50.52920532,-103.67877197,14,33,3.48090577,-0,51.87599945,52,14.11764717,-0,43.88564301
Sun Aug 29 16:15:50 CST 2021,29-Aug.-2021 16:15:48.724,-103.67877052,50.52907936,14.16,3.7900925,566.7399902344,179.3,0.52193445,-1.1180464,9.27727222,-0.00036585,14.11764717,0.04381353,0.02088537,0.01301906,-0,-0,24,13.63354778,202.93992615,76.07878876,88,18.8235302,13.72549057,1348,0.79510915,50.52907944,-103.67877197,14,33,3.48090577,-0,50.97599792,52,14.11764717,-0,43.88564301
Sun Aug 29 16:15:50 CST 2021,29-Aug.-2021 16:15:49.224,-103.67877052,50.52907936,14.16,3.7900925,566.7399902344,179.3,1.09411812,-1.60887408,9.87936687,0.05667907,14.11764717,-0.02073292,-0.00436001,-0.0188425,-0,-0,24,13.63354778,202.67680359,71.11161804,88,18.4313736,13.72549057,1322,0.79543507,50.52907944,-103.67877197,14,33,3.19083023,-0,50.97599792,49,14.11764717,-0,43.92058563
Sun Aug 29 16:15:51 CST 2021,29-Aug.-2021 16:15:49.727,-103.67876032,50.52895,13.92,3.7900925,566.4071044922,179.2,0.44536412,-1.21256292,9.21595669,-0.04258668,14.11764717,-0.03170917,0.00600645,-0.04445376,-0,-0,24,13.63354778,202.41998291,74.00982666,88,18.4313736,13.72549057,1331,0.79548997,50.52894974,-103.67875671,14,33,3.19083023,-0,50.11199951,48,14.11764717,-0,43.92970657
Sun Aug 29 16:15:51 CST 2021,29-Aug.-2021 16:15:50.224,-103.67876032,50.52895,13.92,3.7900925,566.4071044922,179.2,0.56739807,-1.27716911,9.07119083,0.0198911,14.11764717,-0.04451479,0.01942187,0.01631191,-0,-0,24,13.63354778,202.41998291,74.00982666,88,18.4313736,13.33333302,1331,0.79548997,50.52894974,-103.67875671,14,33,3.19083023,-0,50.11199951,48,14.11764717,-0,43.92970657
Sun Aug 29 16:15:52 CST 2021,29-Aug.-2021 16:15:50.725,-103.67876192,50.52883432,13.41,3.7900925,566.5755615234,179,0.81625164,-0.91824567,9.72712326,0.01638671,14.11764717,-0.03097742,0.00576254,-0.02506238,-0,-0,24,13.63354778,202.16777039,76.06604767,88,18.4313736,13.33333302,1314,0.79556972,50.5288353,-103.67876434,14,33,3.19083023,-0,48.27599716,47,14.11764717,-0,43.94429779
Sun Aug 29 16:15:52 CST 2021,29-Aug.-2021 16:15:51.221,-103.67876192,50.52883432,13.41,3.7900925,566.5755615234,179,1.28195477,-0.47527438,9.58116055,0.0168305,16.86274529,0.09531043,0.04677102,0.02094642,-0,-0,25,13.63354778,202.16777039,76.06604767,88,27.05882454,13.33333302,1314,0.79556972,50.5288353,-103.67876434,14,33,3.19083023,-0,48.27599716,47,16.86274529,-0,43.94429779
Sun Aug 29 16:15:53 CST 2021,29-Aug.-2021 16:15:51.724,-103.67876247,50.52871673,13.15,3.7900925,566.4489746094,178.8,0.03948157,-0.85842514,8.76849842,0.0049703,16.86274529,0.07030898,0.03039811,0.00777492,-0,-0,25,13.63354778,202.16777039,76.06604767,88,27.05882454,13.33333302,1314,0.79556972,50.52871704,-103.67876434,14,33,3.19083023,-0,47.33999634,47,16.86274529,-0,43.94429779
Sun Aug 29 16:15:53 CST 2021,29-Aug.-2021 16:15:52.225,-103.67876247,50.52871673,13.15,3.7900925,566.4489746094,178.8,0.14356937,-1.00199449,9.22792053,0.03199062,16.86274529,0.0433257,0.08079739,0.05171034,-0,-0,25,13.63354778,202.16777039,76.06604767,88,27.05882454,25.88235283,1314,0.79556972,50.52871704,-103.67876434,14,33,3.19083023,-0,47.33999634,47,16.86274529,-0,43.94429779
Sun Aug 29 16:15:54 CST 2021,29-Aug.-2021 16:15:52.723,-103.67876962,50.5286032,13.24,3.7900925,566.4240722656,179.1,0.03948157,-1.23050904,9.72114086,0.00396114,16.86274529,0.09592023,0.03295924,0.01423872,-0,-0,25,13.63354778,202.021698,128.98243713,88,27.05882454,25.88235283,1314,0.79588228,50.5286026,-103.67877197,14,33,5.36639643,-0,47.66399765,47,16.86274529,-0,43.94429779
Sun Aug 29 16:15:54 CST 2021,29-Aug.-2021 16:15:53.223,-103.67876962,50.5286032,13.24,3.7900925,566.4240722656,179.1,0.75284183,-1.43180525,9.3622179,-0.00124025,16.86274529,0.0213732,-0.01670829,0.12418414,-0,-0,25,13.63354778,202.021698,128.98243713,88,27.05882454,25.88235283,1377,0.79588228,50.5286026,-103.67877197,14,33,5.36639643,-0,47.66399765,47,16.86274529,-0,43.94429779
Sun Aug 29 16:15:55 CST 2021,29-Aug.-2021 16:15:53.724,-103.67877124,50.52848752,13.33,3.7900925,566.0693359375,179.8,0.64755762,-1.9163518,9.30120087,0.03148821,16.86274529,0.02612957,-0.0430513,-0.02042798,-0,-0,25,13.63354778,202.021698,128.98243713,88,27.05882454,25.88235283,1377,0.79588228,50.52848816,-103.67877197,14,33,5.36639643,-0,47.98799896,47,16.86274529,-0,43.98176575
Sun Aug 29 16:15:55 CST 2021,29-Aug.-2021 16:15:54.225,-103.67877124,50.52848752,13.33,3.7900925,566.0693359375,179.8,0.89551389,-1.97886431,9.37537861,0.02141454,16.86274529,0.0904321,-0.04463676,0.01301906,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52848816,-103.67877197,14,33,5.36639643,-0,47.98799896,47,16.86274529,-0,43.98176575
Sun Aug 29 16:15:56 CST 2021,29-Aug.-2021 16:15:54.726,-103.67877569,50.52837501,12.87,3.7900925,566.3662109375,180.8,0.15672988,-1.81824613,9.37298584,0.01554136,16.86274529,0.00893345,-0.14202048,0.03216653,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52837372,-103.67877197,14,33,5.36639643,-0,46.33199692,47,16.86274529,-0,43.98176575
Sun Aug 29 16:15:56 CST 2021,29-Aug.-2021 16:15:55.229,-103.67877569,50.52837501,12.87,3.7900925,566.3662109375,180.8,0.3484548,-2.96261358,9.72951603,0.01748881,16.86274529,0.02832482,-0.10710992,0.11954973,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52837372,-103.67877197,14,33,5.36639643,-0,46.33199692,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:57 CST 2021,29-Aug.-2021 16:15:55.726,-103.67877334,50.52826746,11.86,3.7900925,565.8684082031,180.6,0.09212367,-2.90398932,9.13220787,0.0342162,16.86274529,0.02539782,-0.16287537,0.03082497,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52826691,-103.67877197,14,33,5.36639643,-0,42.69599915,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:57 CST 2021,29-Aug.-2021 16:15:56.224,-103.67877334,50.52826746,11.86,3.7900925,565.8684082031,180.6,0.20937198,-2.894418,10.20120144,0.03781495,16.86274529,0.00024392,-0.20388384,-0.04372203,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52826691,-103.67877197,14,33,5.36639643,-0,42.69599915,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:58 CST 2021,29-Aug.-2021 16:15:56.722,-103.67877975,50.52817768,10.12,3.7900925,565.5646972656,180.4,0.11724831,-2.43469715,9.60389233,0.03403009,14.11764717,0.01917795,-0.12247667,0.0530519,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52817917,-103.6787796,14,33,5.36639643,-0,36.43199921,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:58 CST 2021,29-Aug.-2021 16:15:57.224,-103.67877975,50.52817768,10.12,3.7900925,565.5646972656,180.4,0.33050862,-2.58454752,8.87139034,-0.02721655,14.11764717,-0.03475813,-0.13994718,-0.02859924,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,25.88235283,1377,0.79588228,50.52817917,-103.6787796,14,33,5.36639643,-0,36.43199921,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:59 CST 2021,29-Aug.-2021 16:15:57.728,-103.67878429,50.52810625,8.35,3.7900925,565.8804931641,180.5,0.3999005,-2.49810696,9.47826958,0.02768775,14.11764717,0.0845781,-0.11613483,-0.0254283,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,13.33333302,1377,0.79588228,50.52810669,-103.67878723,14,33,5.36639643,-0,30.06000137,47,14.11764717,-0,43.98176575
Sun Aug 29 16:15:59 CST 2021,29-Aug.-2021 16:15:58.220,-103.67878429,50.52810625,8.35,3.7900925,565.8804931641,180.5,0.52313083,-2.67308211,9.26291561,0.02837203,14.11764717,0.04088653,-0.10467073,-0.0187206,-0,-0,25,13.63354778,202.021698,128.98243713,88,18.4313736,13.33333302,1377,0.79588228,50.52810669,-103.67878723,14,33,5.36639643,-0,30.06000137,47,14.11764717,-0,43.98176575
Sun Aug 29 16:16:00 CST 2021,29-Aug.-2021 16:15:58.723,-103.67877798,50.52804259,6.85,3.7900925,566.0114746094,180.5,0.38554356,-3.63051009,10.03131104,0.05037277,14.11764717,0.01454353,-0.21986039,-0.02811132,-0,-0,25,13.63354778,201.79345703,87.67558289,88,18.4313736,13.33333302,1377,0.79588228,50.52804184,-103.6787796,14,33,3.48090577,-0,24.65999985,47,14.11764717,-0,43.98176575
